Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas302      Pavarde302     10    1     4     7     2     10    5     3     1     7     1     2     8     10    4     2     
Vardas303      Pavarde303     1     3     2     9     5     9     10    4     8     5     9     6     2     10    1     10    
Vardas304      Pavarde304     10    6     4     4     7     7     7     5     7     3     2     9     9     10    2     6     
Vardas305      Pavarde305     1     10    5     6     3     6     4     1     4     1     3     8     3     4     6     9     
Vardas306      Pavarde306     5     6     7     3     1     5     4     4     2     8     8     9     2     2     2     5     
Vardas307      Pavarde307     10    5     7     7     9     2     2     10    6     5     7     5     9     6     7     10    
Vardas308      Pavarde308     4     3     8     2     8     4     8     4     1     2     3     4     9     10    10    1     
Vardas309      Pavarde309     7     5     2     5     6     8     9     9     4     7     4     1     6     10    7     5     
Vardas310      Pavarde310     1     4     10    8     7     3     4     5     1     8     7     2     5     2     1     1     
Vardas311      Pavarde311     10    8     1     4     7     4     4     10    1     9     10    8     1     9     6     1     
Vardas312      Pavarde312     1     8     9     3     7     4     2     10    5     9     6     6     2     7     3     9     
Vardas313      Pavarde313     4     9     8     6     1     7     7     2     5     1     1     3     3     8     9     4     
Vardas314      Pavarde314     7     5     10    3     9     4     1     5     8     3     2     1     3     8     9     3     
Vardas315      Pavarde315     3     5     6     6     2     10    1     9     1     3     6     3     8     5     2     4     
Vardas316      Pavarde316     4     3     3     9     2     10    6     10    1     3     5     5     7     1     5     4     
Vardas317      Pavarde317     8     2     7     10    5     5     4     8     5     5     2     8     7     4     2     8     
Vardas318      Pavarde318     9     7     8     10    7     4     7     10    6     6     9     2     3     3     9     6     
Vardas319      Pavarde319     5     2     4     9     10    4     6     3     9     3     5     2     2     10    7     8     
Vardas320      Pavarde320     7     10    9     6     9     9     2     9     2     4     7     8     4     7     3     7     
Vardas321      Pavarde321     3     2     1     1     5     6     9     4     5     9     4     6     8     10    9     10    
Vardas322      Pavarde322     5     1     4     5     8     4     7     2     2     4     5     1     5     3     5     1     
Vardas323      Pavarde323     1     3     8     2     5     2     3     4     6     6     5     8     7     3     9     5     
Vardas324      Pavarde324     7     9     3     10    7     7     2     3     1     7     5     4     1     2     10    7     
Vardas325      Pavarde325     10    2     8     5     7     3     7     5     4     7     1     6     10    2     9     3     
Vardas326      Pavarde326     4     2     8     3     2     1     4     6     10    5     10    10    2     9     9     2     
Vardas327      Pavarde327     9     6     5     8     5     1     3     10    3     3     6     6     6     3     4     3     
Vardas328      Pavarde328     7     10    1     2     7     1     9     6     2     10    6     1     1     2     2     8     
Vardas329      Pavarde329     10    3     6     7     3     4     10    9     8     4     3     5     9     6     5     7     
Vardas330      Pavarde330     1     10    10    1     7     5     3     3     6     9     1     1     2     10    10    7     
Vardas331      Pavarde331     8     9     7     7     2     2     7     10    5     2     7     4     1     2     4     5     
Vardas332      Pavarde332     1     7     6     1     1     5     10    7     5     5     5     9     1     5     9     1     
Vardas333      Pavarde333     1     1     3     7     4     5     2     4     9     8     6     7     7     4     2     8     
Vardas334      Pavarde334     2     1     9     3     3     4     8     7     4     5     5     5     5     6     5     5     
Vardas335      Pavarde335     6     4     8     4     2     3     9     5     9     9     7     8     9     10    4     8     
Vardas336      Pavarde336     7     7     9     9     1     9     1     8     7     7     7     7     9     8     2     4     
Vardas337      Pavarde337     9     2     8     3     5     10    2     7     9     8     4     1     6     1     9     6     
Vardas338      Pavarde338     6     8     6     5     6     9     1     1     3     1     3     10    3     5     10    3     
Vardas339      Pavarde339     1     10    7     7     10    8     7     5     9     9     6     7     7     8     2     4     
Vardas340      Pavarde340     6     4     2     1     6     5     8     8     5     5     8     2     5     8     10    3     
Vardas341      Pavarde341     9     5     9     9     6     7     7     1     10    10    7     3     5     7     1     6     
Vardas342      Pavarde342     9     6     2     10    8     3     8     9     4     9     10    3     6     7     4     3     
Vardas343      Pavarde343     3     5     3     10    2     2     5     5     6     5     3     5     5     6     1     3     
Vardas344      Pavarde344     5     7     9     9     9     3     9     10    7     9     5     10    2     9     1     6     
Vardas345      Pavarde345     8     5     8     7     1     2     7     10    6     2     10    7     6     8     2     9     
Vardas346      Pavarde346     3     5     3     9     6     2     4     3     5     5     5     1     10    9     1     9     
Vardas347      Pavarde347     10    1     2     2     1     8     6     1     3     3     6     5     1     4     4     4     
Vardas348      Pavarde348     6     9     9     5     10    5     1     1     3     3     10    5     5     1     9     7     
Vardas349      Pavarde349     2     10    10    3     3     8     6     4     4     4     1     2     9     5     1     7     
Vardas350      Pavarde350     7     9     3     2     10    8     8     8     1     9     7     4     2     6     1     6     
Vardas351      Pavarde351     10    5     2     10    4     5     1     7     10    9     5     8     2     6     3     8     
Vardas352      Pavarde352     7     8     9     5     3     2     9     8     10    9     3     2     6     1     7     4     
Vardas353      Pavarde353     5     10    4     2     3     3     5     6     4     2     5     7     3     3     8     3     
Vardas354      Pavarde354     6     5     7     7     4     6     10    5     6     1     2     6     8     10    10    8     
